No.;Kode Item;Nama Item;Jenis;Stok;Satuan;Qty / Paket;Satuan;Harga Pokok;Harga Level 1;Harga Level 2;Harga Level 3
2181;STEROFOAM-002;Steorofoam Putih;ATK;0;Bh;1;Bh;3000;5000;5500;0
2182;STIKER-001;Kertas Stiker F4 Cromo;Kertas;10;Pak;1;Pak;52000;58000;64000;0
2183;STIKER-002;Kertas Stiker F4 HVS;Kertas;10;Pak;1;Pak;52000;61000;67500;0
2184;STRAPLES-001;Staples HD 10 Max;ATK;453;Bh;1;Bh;14250;19500;21500;0
2185;STRAPLES-001;Staples HD 10 Max;ATK;45,3;Pak;10;Bh;142500;175500;0;0
2186;STRAPLES-002;Staples HD 10D Max;ATK;18;Bh;1;Bh;43500;59000;65000;0
2187;STRAPLES-002;Staples HD 10D Max;ATK;1,8;Pak;10;Bh;435000;531000;0;0
2188;STRAPLES-003;Staples HD 10 KK;ATK;-15;Bh;1;Bh;6833;9500;10500;0
2189;STRAPLES-003;Staples HD 10 KK;ATK;-1,25;Pak;12;Bh;81996;103000;0;0
2190;STRAPLES-004;Staples HD 10  JK;ATK;176;Bh;1;Bh;6500;9000;10000;0
2191;STRAPLES-004;Staples HD 10  JK;ATK;14,67;Pak;12;Bh;78000;97500;0;0
2192;STRAPLES-005;Staples HD 50 Max;ATK;5;Bh;1;Bh;61000;82500;91000;0
2193;STRAPLES-005;Staples HD 50 Max;ATK;1;Pak;5;Bh;305000;371500;0;0
2194;STRAPLES-006;Staples HD 50 Kenko;ATK;17;Bh;1;Bh;16750;23000;25500;0
2195;STRAPLES-006;Staples HD 50 Kenko;ATK;2,83;Pak;6;Bh;100500;124500;0;0
2196;STRAPLES-007;Staples HD 12L/17 Max;ATK;0;Unit;1;Unit;1325000;1789000;1968000;0
2197;STRAPLES-008;Staples HD 12N/24 Max;ATK;0;Unit;1;Unit;875000;1181500;1300000;0
2198;STRAPLES-009;Staples HD 12N/17 Max;ATK;0;Unit;1;Unit;875000;1181500;1300000;0
2199;STRAPLES-010;Staples Tembak Kanguru TP 13;ATK;0;Bh;1;Bh;200000;270000;297000;0
2200;STRAPLES-011;Staples Tembak Kanguru TP 8;ATK;0;Bh;1;Bh;56000;90000;99000;0
2201;STRAPLES-012;Staples Tembak Kangguru TP 10;AYK;0;Bh;1;Bh;140000;189000;208000;0
2202;TALI-001;Tali Kait kecil Merah;Id Card;556;Bh;1;Bh;1150;1500;2000;0
2203;TALI-001;Tali Kait kecil Merah;Id Card;5,56;Pak;100;Bh;115000;135000;0;0
2204;TALI-002;Tali Kait kecil Kuning;Id Card;510;Bh;1;Bh;1150;1500;2000;0
2205;TALI-002;Tali Kait kecil Kuning;Id Card;5,1;Pak;100;Bh;115000;135000;0;0
2206;TALI-003;Tali Kait kecil Hitam;Id Card;557;Bh;1;Bh;1100;1500;2000;0
2207;TALI-003;Tali Kait kecil Hitam;Id Card;5,57;Pak;100;Bh;110000;135000;0;0
2208;TALI-004;Tali Kait kecil Biru;Id Card;425;Bh;1;Bh;1150;1600;2000;0
2209;TALI-004;Tali Kait kecil Biru;Id Card;4,25;Pak;100;Bh;115000;144000;0;0
2210;TALI-005;Tali Kait kecil Orange;Id Card;956;Bh;1;Bh;1100;1500;2000;0
2211;TALI-005;Tali Kait kecil Orange;Id Card;9,56;Pak;100;Bh;110000;135000;0;0
2212;TALI-006;Tali Kait kecil Hijau;Id Card;4;Bh;1;Bh;1150;1600;2000;0
2213;TALI-006;Tali Kait kecil Hijau;Id Card;0,04;Pak;100;Bh;115000;144000;0;0
2214;TALI-007;Tali Kait kecil Ungu;Id Card;82;Bh;1;Bh;1100;1500;2000;0
2215;TALI-007;Tali Kait kecil Ungu;Id Card;0,82;Pak;100;Bh;110000;135000;0;0
2216;TALI-008;Tali id Kait Besar Merah 2cm;Id Card;407;Bh;1;Bh;2200;3000;3500;0
2217;TALI-008;Tali id Kait Besar Merah 2cm;Id Card;4,07;Pak;100;Bh;220000;270000;0;0
2218;TALI-009;Tali id Kait Besar Kuning 2cm;Id Card;582;Bh;1;Bh;2200;3000;3500;0
2219;TALI-009;Tali id Kait Besar Kuning 2cm;Id Card;5,82;Pak;100;Bh;220000;270000;0;0
2220;TALI-010;Tali id Kait Besar Biru  2cm;Id Card;627;Bh;1;Bh;2200;3000;3500;0
2221;TALI-010;Tali id Kait Besar Biru  2cm;Id Card;6,27;Pak;100;Bh;220000;270000;0;0
2222;TALI-011;Tali id Kait Besar Hijau 2cm;Id Card;362;Bh;1;Bh;2200;3000;3500;0
2223;TALI-011;Tali id Kait Besar Hijau 2cm;Id Card;3,62;Pak;100;Bh;220000;270000;0;0
2224;TALI-012;Tali id Kait Besar Hitam 2cm;Id Card;253;Bh;1;Bh;2200;3000;3500;0
2225;TALI-012;Tali id Kait Besar Hitam 2cm;Id Card;2,53;Pak;100;Bh;220000;270000;0;0
2226;TALI-013;Tali id Kait Besar Ungu 2cm;Id Card;247;Bh;1;Bh;2200;3000;3500;0
2227;TALI-013;Tali id Kait Besar Ungu 2cm;Id Card;2,47;Pak;100;Bh;220000;270000;0;0
2228;TALI-014;Tali id Kait Besar Orange 2cm;Id Card;673;Bh;1;Bh;2200;3000;3500;0
2229;TALI-014;Tali id Kait Besar Orange 2cm;Id Card;6,73;Pak;100;Bh;220000;270000;0;0
2230;TALI-015;Tali Tambang Pramuka;ATK;0;Bh;1;Bh;10000;15000;16500;0
2231;TALI-016;Tali Id Import 1cm Kait Oval Merah;Id Card;47;Bh;1;Bh;900;1500;2000;0
2232;TALI-016;Tali Id Import 1cm Kait Oval Merah;Id Card;0,47;Pak;100;Bh;90000;135000;0;0
2233;TALI-017;Tali Id Import 1cm Kait Oval Kuning;Id Card;141;Bh;1;Bh;900;1500;2000;0
2234;TALI-017;Tali Id Import 1cm Kait Oval Kuning;Id Card;1,41;Pak;100;Bh;90000;135000;0;0
2235;TALI-018;Tali Id Import 1cm Kait Oval Hijau;Id Card;83;Bh;1;Bh;900;1500;2000;0
2236;TALI-018;Tali Id Import 1cm Kait Oval Hijau;Id Card;0,83;Pak;100;Bh;90000;135000;0;0
2237;TALI-019;Tali Id Import 1cm Kait Oval Biru;Id Card;1;Bh;1;Bh;900;1500;2000;0
2238;TALI-019;Tali Id Import 1cm Kait Oval Biru;Id Card;0,01;Pak;100;Bh;90000;135000;0;0
2239;TALI-020;Tali Id Import 1cm Kait Oval Hitam;Id Card;75;Bh;1;Bh;900;1500;2000;0
2240;TALI-020;Tali Id Import 1cm Kait Oval Hitam;Id Card;0,75;Pak;100;Bh;90000;135000;0;0
2241;TALI-021;Tali Id Import 1cm Kait Oval Putih;Id Card;-60;Bh;1;Bh;900;1500;2000;0
2242;TALI-021;Tali Id Import 1cm Kait Oval Putih;Id Card;-0,6;Pak;100;Bh;90000;0;0;0
2243;TELSTRUK-001;Kertas Telstruk 75x65 2 Ply PPL;ATK;294;Roll;1;Roll;8008;11000;12500;0
2244;TELSTRUK-001;Kertas Telstruk 75x65 2 Ply PPL;ATK;29,4;Pak;10;Roll;80080;99000;0;0
2245;TELSTRUK-002;Kertas Telstruk 75x65 2 Ply G 1;ATK;0;Roll;1;Roll;3750;5500;6500;0
2246;TELSTRUK-002;Kertas Telstruk 75x65 2 Ply G 1;ATK;0;Pak;10;Roll;37500;49500;0;0
2247;TELSTRUK-003;Kertas Telstruk 75x65 1 Ply PPL;ATK;180;Roll;1;Roll;5207;7000;8000;0
2248;TELSTRUK-003;Kertas Telstruk 75x65 1 Ply PPL;ATK;18;Pak;10;Roll;52070;63000;0;0
2249;TELSTRUK-004;Kertas Telstruk 75x65 1 Ply Sinar Line;ATK;0;Roll;1;Roll;3900;5500;6500;0
2250;TELSTRUK-004;Kertas Telstruk 75x65 1 Ply Sinar Line;ATK;0;Pak;10;Roll;39000;49500;0;0
2251;TELSTRUK-005;Kertas Telstruk 68x48 1 Ply Sinar Line;ATK;-21;Roll;1;Roll;2000;3000;3500;0
2252;TELSTRUK-005;Kertas Telstruk 68x48 1 Ply Sinar Line;ATK;-2,1;Pak;10;Roll;20000;27000;0;0
2253;TELSTRUK-006;Kertas Telstruk 58x48 1 PPL;ATK;-89;Roll;1;Roll;1900;3000;3500;0
2254;TELSTRUK-006;Kertas Telstruk 58x48 1 PPL;ATK;-8,9;Pak;10;Roll;17000;27000;0;0
2255;THERMAL-001;Kertas Thermal Otani 57 x 47;ATK;0;Roll;1;Roll;3550;5000;5500;0
2256;THERMAL-001;Kertas Thermal Otani 57 x 47;ATK;0;Dus;100;Roll;355000;450000;0;0
2257;THERMAL-002;Kertas Thermal Ji Fax 58 x 48;ATK;0;Roll;1;Roll;4200;6000;7000;0
2258;THERMAL-002;Kertas Thermal Ji Fax 58 x 48;ATK;0;Dus;100;Roll;420000;540000;0;0
2259;THERMAL-003;Kertas Thermal Eprint 80 x 80;ATK;63;Roll;1;Roll;17071;23500;26000;0
2260;THERMAL-003;Kertas Thermal Eprint 80 x 80;ATK;1,05;Dus;60;Roll;1024260;1269000;0;0
2261;THERMAL-004;Kertas Thermal EDC 57X30;ATK;162;Roll;1;Roll;2900;4000;4500;0
2262;THERMAL-004;Kertas Thermal EDC 57X30;ATK;16,2;Pak;10;Roll;29000;36000;0;0
2263;THERMAL-004;Kertas Thermal EDC 57X30;ATK;1,62;Dus;100;Roll;290000;360000;0;0
2264;THERMAL-005;Kertas Thermal Printech 80x80;ATK;-5;Roll;1;Roll;14000;19000;21000;0
2265;THERMAL-006;Kertas Thermal Printech 58x65;ATK;98;Roll;1;Roll;8000;11000;12500;0
2266;THERMAL-007;Kertas Thermal Printech 58x48;ATK;0;Roll;1;Roll;4000;5500;6500;0
2267;THERMAL-007;Kertas Thermal Printech 58x48;ATK;0;PAK;10;Roll;36000;49500;0;0
2268;THERMAL-008;Kertas Thermal Otani 58x65;ATK;0;Pak;1;Roll;86500;108000;0;0
2269;THERMAL-008;Kertas Thermal Otani 58x65;ATK;0;Roll;1;Roll;8650;12000;13500;0
2270;THERMAL-009;Kertas Thermal Otani 58x48;ATK;-14;Roll;1;Roll;3750;5000;5500;0
2271;THERMAL-009;Kertas Thermal Otani 58x48;ATK;-1,4;Pak;10;Roll;37500;45000;0;0
2272;THERMAL-010;Kertas Thermal E-print 57x30;Kertas;107;Roll;1;Roll;3974;6000;7000;0
2273;THERMAL-010;Kertas Thermal E-print 57x30;Kertas;10,7;Pak;10;Roll;39740;54000;0;0
2274;THERMAL-011;Kertas Thermal Otani 80x80;ATK;50;Roll;1;Roll;13500;18500;20500;0
2275;THERMAL-011;Kertas Thermal Otani 80x80;ATK;1;Dus;50;Roll;675000;832500;0;0
2276;TIK-001;Karton TIK F4 Putih;Kertas;11;Pak;1;Pak;34722;45000;49500;0
2277;TIK-002;Karton TIK F4 Kuning;Kertas;11;Pak;1;Pak;37800;43000;47500;0
2278;TIK-003;Karton TIK F4 Pink;Kertas;6;Pak;1;Pak;36900;42000;46500;0
2279;TIK-004;Karton TIK F4 Biru;Kertas;4;Pak;1;Pak;38200;43500;48000;0
2280;TIK-005;Karton Tik F4 Hijau;Kertas;10;Pak;1;Pak;37800;43500;48000;0
2281;TIK-006;Karton TIK A4 Putih;ATK;22;PAK;1;PAK;35072;45000;49500;0
2282;TIK-007;Karton Tik Putih A3+ 32,5X48,5;Kertas;1.200,00;Lbr;1;Lbr;963;0;0;0
2283;TIK-008;Karton TIK Putih A3 29,7x42;Plano;500;Lbr;1;Lbr;963;0;0;0
2284;TIK-009;Karton TIK Putih DF 33X43;Plano;1.490,00;Lbr;1;Lbr;963;0;0;0
2285;TINTA-001;Tinta Dataprint Refil DP 27 HP;Tinta;0;Bh;1;Bh;21500;33500;37000;0
2286;TINTA-002;Tinta Dataprint Refil DP 28 HP;Tinta;-1;Bh;1;Bh;21500;33500;37000;0
2287;TINTA-003;Tinta Dataprint Refil DP 93 Epson;Tinta;0;Bh;1;Bh;19500;33500;37000;0
2288;TINTA-004;Tinta Dataprint Refil DP 97 Epson;Tinta;0;Bh;1;Bh;19500;33500;37000;0
2289;TINTA-005;Tinta Dataprint Refil DP 40 Canon;Tinta;0;Bh;1;Bh;26000;33500;37000;0
2290;TINTA-006;Tinta Dataprint Refil DP 41 Canon;Tinta;0;Bh;1;Bh;26000;33500;37000;0
2291;TINTA-007;Tinta Eprint Refil Gold Can Black 40;Tinta;0;Bh;1;Bh;21600;30000;0;0
2292;TINTA-008;Tinta Eprint Refil Gold Can Colour 41;Tinta;0;Bh;1;Bh;21600;30000;33000;0
2293;TINTA-009;Tinta Eprint 200ml Refil Can Black;Tinta;3;Btl;1;Btl;49041;66500;73500;0
2294;TINTA-010;Tinta Eprint 200ml Refil Can Yellow;Tinta;8;Btl;1;Btl;49041;66500;73500;0
2295;TINTA-011;Tinta Eprint 200ml Refil Can Magenta;Tinta;10;Btl;1;Btl;48554;66000;73000;0
2296;TINTA-012;Tinta Eprint 200ml Refil Can Cyan;Tinta;1;Btl;1;Btl;45810;66000;73000;0
2297;TINTA-013;Tinta Eprint 200ml Refil Eps Black;Tinta;9;Btl;1;Btl;52994;72000;79500;0
2298;TINTA-014;Tinta Eprint 200ml Refil Eps Yellow;Tinta;5;Btl;1;Btl;48554;66500;73500;0
2299;TINTA-015;Tinta Eprint 200ml Refil Eps Magenta;Tinta;7;Btl;1;Btl;48599;66500;73500;0
2300;TINTA-016;Tinta Eprint 200ml Refil Eps Cyan;Tinta;5;Btl;1;Btl;48599;66500;73500;0
2301;TINTA-017;Tinta Eprint 200ml Refil HP Black;Tinta;10;Btl;1;Btl;48599;62000;68500;0
2302;TINTA-018;Tinta Eprint 200ml Refil HP Yellow;Tinta;0;Btl;1;Btl;45809;62000;68500;0
2303;TINTA-019;Tinta Eprint 200ml Refil HP Magenta;Tinta;0;Btl;1;Btl;45809;62000;68500;0
2304;TINTA-020;Tinta Eprint 200ml Refil HP Cyan;Tinta;0;Btl;1;Btl;45809;62000;68500;0
2305;TINTA-021;Tinta Eprint 100ml Refil Canon Black;Tinta;11;Btl;1;Btl;28404;38500;42500;0
2306;TINTA-022;Tinta Eprint 100ml Refil Canon Magenta;Tinta;15;Btl;1;Btl;28404;38500;42500;0
2307;TINTA-023;Tinta Eprint 100ml Refil Canon Cyan;Tinta;13;Btl;1;Btl;28404;38500;42500;0
2308;TINTA-024;Tinta Eprint 100ml Refil Canon Yellow;Tinta;17;Btl;1;Btl;28404;38500;42500;0
2309;TINTA-025;Tinta Eprint 100ml Refil Epson Black;Tinta;1;Btl;1;Btl;28404;38500;42500;0
2310;TINTA-026;Tinta Eprint 100ml Refil Epson Magenta;Tinta;9;Btl;1;Btl;28404;38500;42500;0
2311;TINTA-027;Tinta Eprint 100ml Refil Epson Yellow;Tinta;13;Btl;1;Btl;28404;38500;42500;0
2312;TINTA-028;Tinta Eprint 100ml Refil Epson Cyan;Tinta;18;Btl;1;Btl;28404;38500;42500;0
2313;TINTA-029;Tinta Eprint 100ml Refil HP Black;Tinta;0;Btl;1;Btl;26550;36000;40000;0
2314;TINTA-030;Tinta Eprint 100ml Refil HP Magenta;Tinta;0;Btl;1;Btl;26550;36000;40000;0
2315;TINTA-031;TintaEprint 100ml Refil HP Yellow;Tinta;0;Btl;1;Btl;26550;36000;40000;0
2316;TINTA-032;Tinta Eprint 100ml Refil HP Cyan;Tinta;0;Btl;1;Btl;26550;36000;40000;0
2317;TINTA-033;Tinta Jprint Epson B;Tinta;0;Btl;1;Btl;26000;36000;40000;0
2318;TINTA-034;Tinta Jprint Epson C;Tinta;4;Btl;1;Btl;26000;36000;40000;0
2319;TINTA-035;TintaJprint Epson M;Tinta;14;Btl;1;Btl;26000;36000;40000;0
2320;TINTA-036;Tinta Jprint Epson Y;Tinta;8;Btl;1;Btl;26000;36000;40000;0
2321;TINTA-037;Tinta Jprint Epson LC;Tinta;0;Btl;1;Btl;24500;34500;38000;0
2322;TINTA-038;Tinta Jprint Epson LM;Tinta;0;Btl;1;Btl;24500;34500;38000;0
2323;TINTA-039;Tinta Jprint Canon B ( Hitam );Tinta;0;Btl;1;Btl;25500;34500;38000;0
2324;TINTA-040;Tinta Jprint Canon C  ( Biru );Tinta;0;Btl;1;Btl;25500;34500;38000;0
2325;TINTA-041;Tinta Jprint Canon M ( Merah );Tinta;0;Btl;1;Btl;26000;36000;40000;0
2326;TINTA-042;Tinta Jprint Canon Y ( Kuning );Tinta;0;Btl;1;Btl;25500;34500;38000;0
2327;TINTA-043;Tinta Jprint HP B;Tinta;0;Btl;1;Btl;24500;34500;38000;0
2328;TINTA-044;Tinta Jprint HP C;Tinta;0;Btl;1;Btl;24500;34500;38000;0
2329;TINTA-045;Tinta Jprint HP M;Tinta;0;Btl;1;Btl;24500;34500;38000;0
2330;TINTA-046;TintaJprint HP Y;Tinta;0;Btl;1;Btl;24500;34500;38000;0
2331;TINTA-047;Tinta Eprint 75ml  T003 Epson Black;Tinta;15;Btl;1;Btl;40495;55000;60500;0
2332;TINTA-048;Tinta Eprint 75ml T003/001 Epson Cyan;Tinta;15;Btl;1;Btl;40495;55000;60500;0
2333;TINTA-049;Tinta Eprint 75ml T003/001 Epson Magenta;Tinta;16;Btl;1;Btl;40495;55000;0;0
2334;TINTA-050;Tinta Eprint 75ml T003/001 Epson Yellow;Tinta;13;Btl;1;Btl;40495;55000;60500;0
2335;TINTA-051;Tinta Epson L100 Black 664;Tinta;22;Btl;1;Btl;82000;111000;122500;0
2336;TINTA-052;Tinta Epson L100 Cyan 664;Tinta;22;Btl;1;Btl;82000;111000;122500;0
2337;TINTA-053;Tinta Epson L100 Magenta 664;Tinta;24;Btl;1;Btl;82000;111000;122500;0
2338;TINTA-054;Tinta Epson L100 Yellow 664;Tinta;20;Btl;1;Btl;82000;111000;122500;0
2339;TINTA-055;Tinta epson 001 Black;Tinta;9;Btl;1;Btl;178000;240500;265000;0
2340;TINTA-056;Tinta epson 001 Cyan;Tinta;8;Btl;1;Btl;114500;155000;170500;0
2341;TINTA-057;Tinta epson 001 Magenta;Tinta;4;Btl;1;Btl;114500;155000;170500;0
2342;TINTA-058;Tinta epson 001 Yellow;Tinta;2;Btl;1;Btl;114500;155000;170500;0
2343;TINTA-059;Tinta epson 003 Black;Tinta;24;Btl;1;Btl;82000;111000;122500;0
2344;TINTA-060;Tinta epson 003 Cyan;Tinta;3;Btl;1;Btl;82000;111000;122500;0
2345;TINTA-061;Tinta epson 003 Magenta;Tinta;4;Btl;1;Btl;82000;111000;122500;0
2346;TINTA-062;Tinta epson 003 Yellow;Tinta;2;Btl;1;Btl;82000;111000;122500;0
2347;TINTA-063;Tinta Epson L800 B (673);Tinta;5;Btl;1;Btl;133350;180500;199000;0
2348;TINTA-064;Tinta Epson L800 C (673);Tinta;0;Btl;1;Btl;121621;195000;214500;0
2349;TINTA-065;Tinta Epson L800 M (673);Tinta;2;Btl;1;Btl;133350;180500;199000;0
2350;TINTA-066;Tinta Epson L800 Y (673);Tinta;5;Btl;1;Btl;133350;180500;199000;0
2351;TINTA-067;Tinta Epson L800 LC (673);Tinta;2;Btl;1;Btl;121621;195000;214500;0
2352;TINTA-068;Tinta Epson L800 LM (673);Tinta;3;Btl;1;Btl;121621;195000;214500;0
2353;TINTA-069;Tinta Canon 790 Black;Tinta;6;Btl;1;Btl;114500;155000;170500;0
2354;TINTA-070;Tinta Canon 790 Magenta;Tinta;3;Btl;1;Btl;110000;148500;163500;0
2355;TINTA-071;Tinta Canon 790 Cyan;Tinta;3;Btl;1;Btl;110000;148500;163500;0
2356;TINTA-072;Tinta Canon 790 yellow;Tinta;3;Btl;1;Btl;110000;148500;163500;0
2357;TINTA-073;Tinta Brother DT D60 Bk;Tinta;2;Btl;1;Btl;99000;134000;147500;0
2358;TINTA-074;Tinta Brother BT 5000 M;Tinta;8;Btl;1;Btl;86486;127000;140000;0
2359;TINTA-075;Tinta Brother BT 5000 Y;Tinta;7;Btl;1;Btl;99000;134000;147500;0
2360;TINTA-076;Tinta Brother BT 5000 C;Tinta;5;Btl;1;Btl;99000;134000;147500;0
2361;TINTA-077;Tinta Brother BT 6000 BK;Tinta;3;Btl;1;Btl;95550;130000;143000;0
2362;TINTA-078;Tinta Spanduk C;Tinta;-2;Derigen;1;Derigen;520000;706500;777500;0
2363;TINTA-079;Tinta Spanduk M;Tinta;-2;Derigen;1;Derigen;520000;706500;777500;0
2364;TINTA-080;Tinta Spanduk Y;Tinta;-3;Derigen;1;Derigen;520000;706500;777500;0
2365;TINTA-081;Tinta Spanduk K;Tinta;-1;Derigen;1;Derigen;523000;706500;777500;0
2366;TINTA-082;Solvent;Tinta;0;Derigen;1;Derigen;364000;491500;541000;0
2367;TINTA-083;Tinta Stampel Colop;ATK;-10;Bh;1;Bh;50000;85000;93500;0
2368;TINTA-084;Tinta Epson 774 Black;Tinta;5;Btl;1;Btl;160000;216000;238000;0
2369;TINTA-085;Tinta HP GT53 Black;Tinta;3;Btl;1;Btl;92500;125000;137500;0
2370;TINTA-086;Tinta HP GT52 Cyan;Tinta;5;Btl;1;Btl;84000;113500;125000;0
2371;TINTA-087;Tinta HP GT52 Magenta;Tinta;3;Btl;1;Btl;87000;117500;129500;0
2372;TINTA-088;Tinta HP GT52 Yellow;Tinta;3;Btl;1;Btl;84000;113500;125000;0
2373;TINTA-089;Tinta Epson 008 Black;Tinta Printing;9;Bh;1;Bh;264600;357000;393000;0
2374;TINTA-090;Tinta Epson 008 Magenta;Tinta Printing;8;Bh;1;Bh;212100;286500;315500;0
2375;TINTA-091;Tinta Epson 008 Cyan;Tinta Printing;5;Bh;1;Bh;212100;286500;315500;0
2376;TINTA-092;Tinta Epson 008 Yellow;Tinta Printing;7;Bh;1;Bh;212100;286500;315500;0
2377;TINTA-093;Tinta E-print 664 Hitam 80ML Epson;Tinta;7;Btl;1;Btl;34678;47000;52000;0
2378;TINTA-094;Tinta E-print 664 Cyan 80ML Epson;Tinta;6;Btl;1;Btl;34678;47000;52000;0
2379;TINTA-095;Tinta E-print 664 Magenta 80ML Epson;Tinta;4;Btl;1;Btl;34678;47000;52000;0
2380;TINTA-096;Tinta E-print 664 Yellow 80ML Epson;Tinta;7;Btl;1;Btl;34678;47000;52000;0
2381;TINTA-097;Tinta Canon 71 Black;Tinta;0;Btl;1;Btl;131250;177500;195500;0
2382;TINTA-098;Tinta Canon 71 Cyan;Tinta;0;Btl;1;Btl;110250;149000;164000;0
2383;TINTA-099;Tinta Canon 71 Magenta;Tinta;0;Btl;1;Btl;110250;149000;164000;0
2384;TINTA-100;Tinta Canon 71 Yellow;Tinta;0;Btl;1;Btl;110250;149000;164000;0
2385;TINTA-101;Tinta E-print 1Kg Refil Eps Black;Tinta;1;Btl;1;Btl;151756;205000;225500;0
2386;TINTA-102;Tinta E-print 1Kg Refil Eps Cyan;Tinta;0;Btl;1;Btl;151756;205000;0;0
2387;TINTA-103;Tinta E-print 1Kg Refil Eps Magenta;Tinta;0;Btl;1;Btl;151756;205000;225500;0
2388;TINTA-104;Tinta E-print 1Kg Refil Eps Yellow;Tinta;0;Btl;1;Btl;151756;205000;225500;0
2389;TIPX-001;Tip Ex Kenko KE-01;ATK;99;Bh;1;Bh;4292;6500;7500;0
2390;TIPX-001;Tip Ex Kenko KE-01;ATK;8,25;Pak;12;Bh;51500;70500;0;0
2391;TIPX-002;Tip Ex Kenko Kotak KE-823;ATK;124;Bh;1;Bh;4208;6000;7000;0
2392;TIPX-002;Tip Ex Kenko Kotak KE-823;ATK;10,33;Pak;12;Bh;50496;65000;0;0
2393;TIPX-003;Tip Ex Joyko CT-507;ATK;-4;Bh;1;Bh;4083;6000;7000;0
2394;TIPX-003;Tip Ex Joyko CT-507;ATK;-0,33;Pak;12;Bh;48996;65000;0;0
2395;TIPX-004;Tip Ex Joyko CT-508;ATK;-2;Bh;1;Bh;3666;5000;5500;0
2396;TIPX-004;Tip Ex Joyko CT-508;ATK;-0,17;Pak;12;Bh;43992;54000;0;0
2397;TIPX-005;Tip Ex Joyko CT-537;ATK;-14;Bh;1;Bh;3666;5000;5500;0
2398;TIPX-005;Tip Ex Joyko CT-537;ATK;-1,17;Pak;12;Bh;43992;54000;0;0
2399;TIPX-006;Tip Ex Joyko JK-101A;ATK;0;Bh;1;Bh;3000;3500;4000;0
2400;TIPX-006;Tip Ex Joyko JK-101A;ATK;0;Pak;12;Bh;36000;38000;0;0
2401;TIPX-007;Tip Ex Kenko Pen KE-301;ATK;0;Bh;1;Bh;2300;5000;5500;0
2402;TIPX-007;Tip Ex Kenko Pen KE-301;ATK;0;Pak;12;Bh;27600;54000;0;0
2403;TIPX-008;Tip Ex Pentel Kotak ZL 31-W;ATK;0;Bh;1;Bh;26666;36000;40000;0
2404;TIPX-008;Tip Ex Pentel Kotak ZL 31-W;ATK;0;Pak;12;Bh;319992;389000;0;0
2405;TIPX-009;Tip Ex Pentel Pen ZL 62-W;ATK;91;Bh;1;Bh;27083;37000;41000;0
2406;TIPX-009;Tip Ex Pentel Pen ZL 62-W;ATK;7,58;Pak;12;Bh;324996;400000;0;0
2407;TIPX-010;Tip Ex Re Type;ATK;0;Set;1;Set;5900;8000;9000;0
2408;TIPX-010;Tip Ex Re Type;ATK;0;Pak;12;Set;70800;86500;0;0
2409;TIPX-011;Tip Ex Kenko CT-634;ATK;71;Bh;1;Bh;4041;5500;6500;0
2410;TIPX-011;Tip Ex Kenko CT-634;ATK;5,92;Pak;12;Bh;48492;59500;0;0
2411;TK-001;Tali Kur Merah;ATK;0;Bks;1;Bks;45000;61000;67500;0
2412;TK-002;Tali Kur Kuning;ATK;0;Bks;1;Bks;45000;61000;67500;0
2413;TK-003;Tali Kur Hijau;ATK;0;Bks;1;Bks;45000;61000;67500;0
2414;TK-004;Tali Kur Biru;ATK;0;Bks;1;Bks;45000;61000;67500;0
2415;TK-005;Tali Kur Putih;ATK;0;Bks;1;Bks;45000;61000;67500;0
2416;TK-006;Tali Kur Hitam;ATK;0;Bks;1;Bks;45000;61000;67500;0
2417;TK-007;Tali Kur Orange;ATK;0;Bks;1;Bks;52000;70500;78000;0
2418;TK-008;Tali Kur Besar hitam;ATK;0;Bks;1;Bks;45000;61000;67500;0
2419;TK-009;Tali Kur Besar putih;ATK;0;Bks;1;Bks;45000;61000;67500;0
2420;TK-010;Tali Kur Besar orange;ATK;0;Bks;1;Bks;45000;61000;67500;0
2421;TK-011;Tali Kur Besar kuning;ATK;0;Bks;1;Bks;45000;61000;67500;0
2422;TK-012;Tali Kur Besar merah;ATK;0;Bks;1;Bks;45000;61000;67500;0
2423;TK-013;Tali Kur Besar biru;ATK;0;Bks;1;Bks;45000;61000;67500;0
2424;TONER-001;Toner HP CB 435 (35A);Toner HP;0;Bh;1;Bh;975000;1316500;1448500;0
2425;TONER-002;Toner HP 06F Gold;Toner HP;0;Bh;1;Bh;645000;871000;958500;0
2426;TONER-003;Toner HP 05 A;Toner HP;0;Bh;1;Bh;1150000;1552500;1708000;0
2427;TONER-004;Toner HP 80 A;Toner HP;0;Bh;1;Bh;1350000;1822500;2005000;0
2428;TONER-005;Toner HP 83 A;Toner HP;-1;Bh;1;Bh;890000;1201500;1322000;0
2429;TONER-006;Toner HP 85 A;Toner HP;-5;Bh;1;Bh;1120000;1512000;1663500;0
2430;TONER-007;Toner HP 11A (6511A);Toner HP;0;Bh;1;Bh;1025000;1525000;1677500;0
2431;TONER-008;Toner HP 78A;Toner HP;-1;Bh;1;Bh;790000;1066500;1173500;0
2432;TONER-009;Toner HP 93A;Toner HP;0;Bh;1;Bh;2950000;3915000;4306000;0
2433;TONER-010;Toner HP 90A;Toner HP;0;Bh;1;Bh;2750000;3575000;3932500;0
2434;TONER-011;Toner HP 17A;Toner HP;0;Bh;1;Bh;860000;1118000;1230000;0
