Kode Item;Nama Item;Jenis;Merek;Rak;Tipe Item;Konversi;Satuan;Harga Pokok;Harga Level 1;Harga Level 2;Harga Level 3;Harga Level 4;Keterangan
TELSTRUK-002;Kertas Telstruk 75x65 2 Ply G 1;ATK;Kertas Telstruk 75x65 2 Ply G 1;R21;INV;10;Pak;37500;49500;0;0;0;
TELSTRUK-003;Kertas Telstruk 75x65 1 Ply PPL;ATK;Kertas Telstruk 75x65 1 Ply PPL;R21;INV;1;Roll;5207;7000;8000;0;0;
TELSTRUK-003;Kertas Telstruk 75x65 1 Ply PPL;ATK;Kertas Telstruk 75x65 1 Ply PPL;R21;INV;10;Pak;52070;63000;0;0;0;
TELSTRUK-004;Kertas Telstruk 75x65 1 Ply Sinar Line;ATK;Kertas Telstruk 75x65 1 Ply Sinar Line;R21;INV;1;Roll;3900;5500;6500;0;0;
TELSTRUK-004;Kertas Telstruk 75x65 1 Ply Sinar Line;ATK;Kertas Telstruk 75x65 1 Ply Sinar Line;R21;INV;10;Pak;39000;49500;0;0;0;
TELSTRUK-005;Kertas Telstruk 68x48 1 Ply Sinar Line;ATK;Kertas Telstruk 68x48 1 Ply Sinar Line ;R21;INV;1;Roll;2000;3000;3500;0;0;
TELSTRUK-005;Kertas Telstruk 68x48 1 Ply Sinar Line;ATK;Kertas Telstruk 68x48 1 Ply Sinar Line ;R21;INV;10;Pak;20000;27000;0;0;0;
TELSTRUK-006;Kertas Telstruk 58x48 1 PPL;ATK;Kertas Telstruk 58x48 1 PPL;R21;INV;1;Roll;1900;3000;3500;0;0;
TELSTRUK-006;Kertas Telstruk 58x48 1 PPL;ATK;Kertas Telstruk 58x48 1 PPL;R21;INV;10;Pak;17000;27000;0;0;0;
THERMAL-001;Kertas Thermal Otani 57 x 47;ATK;Kertas Thermal Otani 57 x 47;R21;INV;1;Roll;3550;5000;5500;0;0;
THERMAL-001;Kertas Thermal Otani 57 x 47;ATK;Kertas Thermal Otani 57 x 47;R21;INV;100;Dus;355000;450000;0;0;0;
THERMAL-002;Kertas Thermal Ji Fax 58 x 48;ATK;Kertas Thermal Ji Fax 58 x 48;R21;INV;1;Roll;4200;6000;7000;0;0;
THERMAL-002;Kertas Thermal Ji Fax 58 x 48;ATK;Kertas Thermal Ji Fax 58 x 48;R21;INV;100;Dus;420000;540000;0;0;0;
THERMAL-003;Kertas Thermal Eprint 80 x 80;ATK;Kertas Thermal Eprint 80 x 80;R21;INV;1;Roll;17071;23500;26000;0;0;
THERMAL-003;Kertas Thermal Eprint 80 x 80;ATK;Kertas Thermal Eprint 80 x 80;R21;INV;60;Dus;1024260;1269000;0;0;0;
THERMAL-004;Kertas Thermal EDC 57X30;ATK;Kertas Thermal EDC 57X30;R21;INV;1;Roll;2900;4000;4500;0;0;
THERMAL-004;Kertas Thermal EDC 57X30;ATK;Kertas Thermal EDC 57X30;R21;INV;10;Pak;29000;36000;0;0;0;
THERMAL-004;Kertas Thermal EDC 57X30;ATK;Kertas Thermal EDC 57X30;R21;INV;100;Dus;290000;360000;0;0;0;
THERMAL-005;Kertas Thermal Printech 80x80;ATK;;;INV;1;Roll;14000;19000;21000;0;0;
THERMAL-006;Kertas Thermal Printech 58x65;ATK;;;INV;1;Roll;8000;11000;12500;0;0;
THERMAL-007;Kertas Thermal Printech 58x48;ATK;;;INV;1;Roll;4000;5500;6500;0;0;
THERMAL-007;Kertas Thermal Printech 58x48;ATK;;;INV;10;PAK;36000;49500;0;0;0;
THERMAL-008;Kertas Thermal Otani 58x65;ATK;;;INV;1;Pak;86500;108000;0;0;0;
THERMAL-008;Kertas Thermal Otani 58x65;ATK;;;INV;1;Roll;8650;12000;13500;0;0;
THERMAL-009;Kertas Thermal Otani 58x48;ATK;;;INV;1;Roll;3750;5000;5500;0;0;
THERMAL-009;Kertas Thermal Otani 58x48;ATK;;;INV;10;Pak;37500;45000;0;0;0;
THERMAL-010;Kertas Thermal E-print 57x30;Kertas;Kertas Thermal E-print 57x30;;INV;1;Roll;3974;6000;7000;0;0;
THERMAL-010;Kertas Thermal E-print 57x30;Kertas;Kertas Thermal E-print 57x30;;INV;10;Pak;39740;54000;0;0;0;
THERMAL-011;Kertas Thermal Otani 80x80;ATK;Kertas Thermal Otani 80x80;;INV;1;Roll;13500;18500;20500;0;0;
THERMAL-011;Kertas Thermal Otani 80x80;ATK;Kertas Thermal Otani 80x80;;INV;50;Dus;675000;832500;0;0;0;
TIK-001;Karton TIK F4 Putih;Kertas;Karton TIK F4 Putih;R4;INV;1;Pak;34722;40000;44000;0;0;
TIK-002;Karton TIK F4 Kuning;Kertas;Karton TIK F4 Kuning;R4;INV;1;Pak;37800;43000;47500;0;0;
TIK-003;Karton TIK F4 Pink;Kertas;Karton TIK F4 Pink;R4;INV;1;Pak;36900;42000;46500;0;0;
TIK-004;Karton TIK F4 Biru;Kertas;Karton TIK F4 Biru;R4;INV;1;Pak;38200;43500;48000;0;0;
TIK-005;Karton Tik F4 Hijau;Kertas;Karton Tik F4 Hijau;R4;INV;1;Pak;37800;43500;48000;0;0;
TIK-006;Karton TIK A4 Putih;ATK;;;INV;1;PAK;35072;41000;45500;0;0;
TIK-007;Karton Tik Putih A3+ 32,5X48,5;Kertas;Karton Tik Putih A3+;;INV;1;Lbr;963;0;0;0;0;
TIK-008;Karton TIK Putih A3 29,7x42;Plano;Karton TIK Putih A3 29,7x42;;INV;1;Lbr;963;0;0;0;0;
TIK-009;Karton TIK Putih DF 33X43;Plano;Karton TIK Putih DF 33X43;;INV;1;Lbr;963;0;0;0;0;
TINTA-001;Tinta Dataprint Refil DP 27 HP;Tinta;Tinta Dataprint Refil DP 27 HP;R20;INV;1;Bh;21500;33500;37000;0;0;
TINTA-002;Tinta Dataprint Refil DP 28 HP;Tinta;Tinta Dataprint Refil DP 28 HP;R20;INV;1;Bh;21500;33500;37000;0;0;
TINTA-003;Tinta Dataprint Refil DP 93 Epson;Tinta;Tinta Dataprint Refil DP 93 Epson;R20;INV;1;Bh;19500;33500;37000;0;0;
TINTA-004;Tinta Dataprint Refil DP 97 Epson;Tinta;Tinta Dataprint Refil DP 97 Epson;R20;INV;1;Bh;19500;33500;37000;0;0;
TINTA-005;Tinta Dataprint Refil DP 40 Canon;Tinta;Tinta Dataprint Refil DP 40 Canon;R20;INV;1;Bh;26000;33500;37000;0;0;
TINTA-006;Tinta Dataprint Refil DP 41 Canon;Tinta;Tinta Dataprint Refil DP 41 Canon;R20;INV;1;Bh;26000;33500;37000;0;0;
TINTA-007;Tinta Eprint Refil Gold Can Black 40;Tinta;Tinta Eprint Refil Gold Can Black 40;R20;INV;1;Bh;21600;30000;0;0;0;
TINTA-008;Tinta Eprint Refil Gold Can Colour 41;Tinta;Tinta Eprint Refil Gold Can Colour 41;R20;INV;1;Bh;21600;30000;33000;0;0;
TINTA-009;Tinta Eprint 200ml Refil Can Black;Tinta;Tinta Eprint 200ml Refil Can Black;R20;INV;1;Btl;49041;66500;73500;0;0;
TINTA-010;Tinta Eprint 200ml Refil Can Yellow;Tinta;Tinta Eprint 200ml Refil Can Yellow;R20;INV;1;Btl;49041;66500;73500;0;0;
TINTA-011;Tinta Eprint 200ml Refil Can Magenta;Tinta;Tinta Eprint 200ml Refil Can Magenta;R20;INV;1;Btl;48554;66000;73000;0;0;
TINTA-012;Tinta Eprint 200ml Refil Can Cyan;Tinta;Tinta Eprint 200ml Refil Can Cyan;R20;INV;1;Btl;45810;66000;73000;0;0;
TINTA-013;Tinta Eprint 200ml Refil Eps Black;Tinta;Tinta Eprint 200ml Refil Eps Black;R20;INV;1;Btl;52994;72000;79500;0;0;
TINTA-014;Tinta Eprint 200ml Refil Eps Yellow;Tinta;Tinta Eprint 200ml Refil Eps Yellow;R20;INV;1;Btl;48554;66500;73500;0;0;
TINTA-015;Tinta Eprint 200ml Refil Eps Magenta;Tinta;Tinta Eprint 200ml Refil Eps Magenta;R20;INV;1;Btl;48599;66500;73500;0;0;
TINTA-016;Tinta Eprint 200ml Refil Eps Cyan;Tinta;Tinta Eprint 200ml Refil Eps Cyan;R20;INV;1;Btl;48599;66500;73500;0;0;
TINTA-017;Tinta Eprint 200ml Refil HP Black;Tinta;Tinta Eprint 200ml Refil HP Black;R20;INV;1;Btl;48599;62000;68500;0;0;
TINTA-018;Tinta Eprint 200ml Refil HP Yellow;Tinta;Tinta Eprint 200ml Refil HP Yellow;R20;INV;1;Btl;45809;62000;68500;0;0;
TINTA-019;Tinta Eprint 200ml Refil HP Magenta;Tinta;Tinta Eprint 200ml Refil HP Magenta;R20;INV;1;Btl;45809;62000;68500;0;0;
TINTA-020;Tinta Eprint 200ml Refil HP Cyan;Tinta;Tinta Eprint 200ml Refil HP Cyan;R20;INV;1;Btl;45809;62000;68500;0;0;
TINTA-021;Tinta Eprint 100ml Refil Canon Black;Tinta;Tinta Eprint 100ml Refil Canon Black;R20;INV;1;Btl;28404;38500;42500;0;0;
TINTA-022;Tinta Eprint 100ml Refil Canon Magenta;Tinta;Tinta Eprint 100ml Refil Canon Magenta;R20;INV;1;Btl;28404;38500;42500;0;0;
TINTA-023;Tinta Eprint 100ml Refil Canon Cyan;Tinta;Tinta Eprint 100ml Refil Canon Cyan;R20;INV;1;Btl;28404;38500;42500;0;0;
TINTA-024;Tinta Eprint 100ml Refil Canon Yellow;Tinta;Tinta Eprint 100ml Refil Canon Yellow;R20;INV;1;Btl;28404;38500;42500;0;0;
TINTA-025;Tinta Eprint 100ml Refil Epson Black;Tinta;Tinta Eprint 100ml Refil Epson Black;R20;INV;1;Btl;28404;38500;42500;0;0;
TINTA-026;Tinta Eprint 100ml Refil Epson Magenta;Tinta;Tinta Eprint 100ml Refil Epson Magenta;R20;INV;1;Btl;28404;38500;42500;0;0;
TINTA-027;Tinta Eprint 100ml Refil Epson Yellow;Tinta;Tinta Eprint 100ml Refil Epson Yellow;R20;INV;1;Btl;28404;38500;42500;0;0;
TINTA-028;Tinta Eprint 100ml Refil Epson Cyan;Tinta;Tinta Eprint 100ml Refil Epson Cyan;R20;INV;1;Btl;28404;38500;42500;0;0;
TINTA-029;Tinta Eprint 100ml Refil HP Black;Tinta;Tinta Eprint 100ml Refil HP Black;R20;INV;1;Btl;26550;36000;40000;0;0;
TINTA-030;Tinta Eprint 100ml Refil HP Magenta;Tinta;Tinta Eprint 100ml Refil HP Magenta;R20;INV;1;Btl;26550;36000;40000;0;0;
TINTA-031;TintaEprint 100ml Refil HP Yellow;Tinta;Tinta Eprint 100ml Refil HP Yellow;R20;INV;1;Btl;26550;36000;40000;0;0;
TINTA-032;Tinta Eprint 100ml Refil HP Cyan;Tinta;Tinta Eprint 100ml Refil HP Cyan;R20;INV;1;Btl;26550;36000;40000;0;0;
TINTA-033;Tinta Jprint Epson B;Tinta;Tinta Jprint Epson B;R20;INV;1;Btl;26000;36000;40000;0;0;
TINTA-034;Tinta Jprint Epson C;Tinta;Tinta Jprint Epson C;R20;INV;1;Btl;26000;36000;40000;0;0;
TINTA-035;TintaJprint Epson M;Tinta;Tinta Jprint Epson M;R20;INV;1;Btl;26000;36000;40000;0;0;
TINTA-036;Tinta Jprint Epson Y;Tinta;Tinta Jprint Epson Y;R20;INV;1;Btl;26000;36000;40000;0;0;
TINTA-037;Tinta Jprint Epson LC;Tinta;Tinta Jprint Epson LC;R20;INV;1;Btl;24500;34500;38000;0;0;
TINTA-038;Tinta Jprint Epson LM;Tinta;Tinta Jprint Epson LM;R20;INV;1;Btl;24500;34500;38000;0;0;
TINTA-039;Tinta Jprint Canon B ( Hitam );Tinta;Tinta Jprint Canon B ( Hitam );R20;INV;1;Btl;25500;34500;38000;0;0;
TINTA-040;Tinta Jprint Canon C  ( Biru );Tinta;Tinta Jprint Canon C  ( Biru );R20;INV;1;Btl;25500;34500;38000;0;0;
TINTA-041;Tinta Jprint Canon M ( Merah );Tinta;Tinta Jprint Canon M ( Merah );R20;INV;1;Btl;26000;36000;40000;0;0;
TINTA-042;Tinta Jprint Canon Y ( Kuning );Tinta;Tinta Jprint Canon Y ( Kuning );R20;INV;1;Btl;25500;34500;38000;0;0;
TINTA-043;Tinta Jprint HP B;Tinta;Tinta Jprint HP B;R20;INV;1;Btl;24500;34500;38000;0;0;
TINTA-044;Tinta Jprint HP C;Tinta;Tinta Jprint HP C;R20;INV;1;Btl;24500;34500;38000;0;0;
TINTA-045;Tinta Jprint HP M;Tinta;Tinta Jprint HP M;R20;INV;1;Btl;24500;34500;38000;0;0;
TINTA-046;TintaJprint HP Y;Tinta;Tinta Jprint HP Y;R20;INV;1;Btl;24500;34500;38000;0;0;
TINTA-047;Tinta Eprint 75ml  T003 Epson Black;Tinta;Tinta Epson 80 ML Eprint Black;R20;INV;1;Btl;40495;55000;60500;0;0;
TINTA-048;Tinta Eprint 75ml T003/001 Epson Cyan;Tinta;Tinta Epson 80 ML Eprint Cyan;R20;INV;1;Btl;40495;55000;60500;0;0;
TINTA-049;Tinta Eprint 75ml T003/001 Epson Magenta;Tinta;Tinta Epson 80 ML Eprint Magenta;R20;INV;1;Btl;40495;55000;0;0;0;
TINTA-050;Tinta Eprint 75ml T003/001 Epson Yellow;Tinta;Tinta Epson 80 ML Eprint Yellow;R20;INV;1;Btl;40495;55000;60500;0;0;
TINTA-051;Tinta Epson L100 Black 664;Tinta;Tinta Epson L100 B (664);R20;INV;1;Btl;82000;111000;122500;0;0;
TINTA-052;Tinta Epson L100 Cyan 664;Tinta;Tinta Epson L100 C (664);R20;INV;1;Btl;82000;111000;122500;0;0;
TINTA-053;Tinta Epson L100 Magenta 664;Tinta;Tinta Epson L100 M (664);R20;INV;1;Btl;82000;111000;122500;0;0;
TINTA-054;Tinta Epson L100 Yellow 664;Tinta;Tinta Epson L100 Y (664);R20;INV;1;Btl;82000;111000;122500;0;0;
TINTA-055;Tinta epson 001 Black;Tinta;Tinta epson 001 Black;R20;INV;1;Btl;178000;240500;265000;0;0;
TINTA-056;Tinta epson 001 Cyan;Tinta;Tinta epson 001 Cyan;R20;INV;1;Btl;114500;155000;170500;0;0;
TINTA-057;Tinta epson 001 Magenta;Tinta;Tinta epson 001 Magenta;R20;INV;1;Btl;114500;155000;170500;0;0;
TINTA-058;Tinta epson 001 Yellow;Tinta;Tinta epson 001 Yellow;R20;INV;1;Btl;114500;155000;170500;0;0;
TINTA-059;Tinta epson 003 Black;Tinta;Tinta epson 003 Black;R20;INV;1;Btl;82000;111000;122500;0;0;
TINTA-060;Tinta epson 003 Cyan;Tinta;Tinta epson 003 Cyan;R20;INV;1;Btl;82000;111000;122500;0;0;
TINTA-061;Tinta epson 003 Magenta;Tinta;Tinta epson 003 Magenta;R20;INV;1;Btl;82000;111000;122500;0;0;
TINTA-062;Tinta epson 003 Yellow;Tinta;Tinta epson 003 Yellow;R20;INV;1;Btl;82000;111000;122500;0;0;
TINTA-063;Tinta Epson L800 B (673);Tinta;Tinta Epson L800 B (673);R18;INV;1;Btl;133350;180500;199000;0;0;
TINTA-064;Tinta Epson L800 C (673);Tinta;Tinta Epson L800 C (673);R18;INV;1;Btl;121621;195000;214500;0;0;
TINTA-065;Tinta Epson L800 M (673);Tinta;Tinta Epson L800 M (673);R18;INV;1;Btl;133350;180500;199000;0;0;
TINTA-066;Tinta Epson L800 Y (673);Tinta;Tinta Epson L800 Y (673);R18;INV;1;Btl;133350;180500;199000;0;0;
TINTA-067;Tinta Epson L800 LC (673);Tinta;Tinta Epson L800 LC (673);R18;INV;1;Btl;121621;195000;214500;0;0;
TINTA-068;Tinta Epson L800 LM (673);Tinta;Tinta Epson L800 LM (673);R18;INV;1;Btl;121621;195000;214500;0;0;
TINTA-069;Tinta Canon 790 Black;Tinta;Tinta Canon 790 Black;R20;INV;1;Btl;114500;155000;170500;0;0;
TINTA-070;Tinta Canon 790 Magenta;Tinta;Tinta Canon 790 Magenta;R20;INV;1;Btl;110000;148500;163500;0;0;
TINTA-071;Tinta Canon 790 Cyan;Tinta;Tinta Canon 790 Cyan;R20;INV;1;Btl;110000;148500;163500;0;0;
TINTA-072;Tinta Canon 790 yellow;Tinta;Tinta Canon 790 yellow;R20;INV;1;Btl;110000;148500;163500;0;0;
TINTA-073;Tinta Brother DT D60 Bk;Tinta;Tinta Brother DT D60 Bk;R20;INV;1;Btl;99000;134000;147500;0;0;
TINTA-074;Tinta Brother BT 5000 M;Tinta;Tinta Brother BT 5000 M;R20;INV;1;Btl;86486;127000;140000;0;0;
TINTA-075;Tinta Brother BT 5000 Y;Tinta;Tinta Brother BT 5000 Y;R20;INV;1;Btl;99000;134000;147500;0;0;
TINTA-076;Tinta Brother BT 5000 C;Tinta;Tinta Brother BT 5000 C;R20;INV;1;Btl;99000;134000;147500;0;0;
TINTA-077;Tinta Brother BT 6000 BK;Tinta;Tinta Brother BT 6000 BK;R20;INV;1;Btl;95550;130000;143000;0;0;
TINTA-078;Tinta Spanduk C;Tinta;Tinta Spanduk C;R8;INV;1;Derigen;520000;706500;777500;0;0;
TINTA-079;Tinta Spanduk M;Tinta;Tinta Spanduk M;R8;INV;1;Derigen;520000;706500;777500;0;0;
TINTA-080;Tinta Spanduk Y;Tinta;Tinta Spanduk Y;R8;INV;1;Derigen;520000;706500;777500;0;0;
TINTA-081;Tinta Spanduk K;Tinta;Tinta Spanduk K;R8;INV;1;Derigen;523000;706500;777500;0;0;
TINTA-082;Solvent;Tinta;Solvent;R8;INV;1;Derigen;364000;491500;541000;0;0;
TINTA-083;Tinta Stampel Colop;ATK;;;INV;1;Bh;50000;85000;93500;0;0;
TINTA-084;Tinta Epson 774 Black;Tinta;Tinta Epson L800 LM (673);R18;INV;1;Btl;160000;216000;238000;0;0;
TINTA-085;Tinta HP GT53 Black;Tinta;;;INV;1;Btl;92500;125000;137500;0;0;
TINTA-086;Tinta HP GT52 Cyan;Tinta;;;INV;1;Btl;84000;113500;125000;0;0;
TINTA-087;Tinta HP GT52 Magenta;Tinta;;;INV;1;Btl;87000;117500;129500;0;0;
TINTA-088;Tinta HP GT52 Yellow;Tinta;;;INV;1;Btl;84000;113500;125000;0;0;
TINTA-089;Tinta Epson 008 Black;Tinta Printing;;;INV;1;Bh;264600;357000;393000;0;0;
TINTA-090;Tinta Epson 008 Magenta;Tinta Printing;;;INV;1;Bh;212100;286500;315500;0;0;
TINTA-091;Tinta Epson 008 Cyan;Tinta Printing;;;INV;1;Bh;212100;286500;315500;0;0;
TINTA-092;Tinta Epson 008 Yellow;Tinta Printing;;;INV;1;Bh;212100;286500;315500;0;0;
TINTA-093;Tinta E-print 664 Hitam 80ML Epson;Tinta;;;INV;1;Btl;34678;47000;52000;0;0;
TINTA-094;Tinta E-print 664 Cyan 80ML Epson;Tinta;;;INV;1;Btl;34678;47000;52000;0;0;
TINTA-095;Tinta E-print 664 Magenta 80ML Epson;Tinta;;;INV;1;Btl;34678;47000;52000;0;0;
TINTA-096;Tinta E-print 664 Yellow 80ML Epson;Tinta;;;INV;1;Btl;34678;47000;52000;0;0;
TINTA-097;Tinta Canon 71 Black;Tinta;Tinta Canon 71 Black;;INV;1;Btl;131250;177500;195500;0;0;
TINTA-098;Tinta Canon 71 Cyan;Tinta;Tinta Canon 71 Cyan;;INV;1;Btl;110250;149000;164000;0;0;
TINTA-099;Tinta Canon 71 Magenta;Tinta;Tinta Canon 71 Magenta;;INV;1;Btl;110250;149000;164000;0;0;
TINTA-100;Tinta Canon 71 Yellow;Tinta;Tinta Canon 71 Yellow;;INV;1;Btl;110250;149000;164000;0;0;
TINTA-101;Tinta E-print 1Kg Refil Eps Black;Tinta;Tinta E-print 1Kg Refil Eps Black;;INV;1;Btl;151756;205000;225500;0;0;
TINTA-102;Tinta E-print 1Kg Refil Eps Cyan;Tinta;Tinta E-print 1Kg Refil Eps Cyan;;INV;1;Btl;151756;205000;0;0;0;
TINTA-103;Tinta E-print 1Kg Refil Eps Magenta;Tinta;Tinta E-print 1Kg Refil Eps Magenta;;INV;1;Btl;151756;205000;225500;0;0;
TINTA-104;Tinta E-print 1Kg Refil Eps Yellow;Tinta;Tinta E-print 1Kg Refil Eps Yellow;;INV;1;Btl;151756;205000;225500;0;0;
TIPX-001;Tip Ex Kenko KE-01;ATK;Tip Ex Kenko KE-01;R10;INV;1;Bh;4292;6000;7000;0;0;
TIPX-001;Tip Ex Kenko KE-01;ATK;Tip Ex Kenko KE-01;R10;INV;12;Pak;51500;65000;0;0;0;
TIPX-002;Tip Ex Kenko Kotak KE-823;ATK;Tip Ex Kenko Kotak KE-823;R10;INV;1;Bh;4208;6000;7000;0;0;
TIPX-002;Tip Ex Kenko Kotak KE-823;ATK;Tip Ex Kenko Kotak KE-823;R10;INV;12;Pak;50496;65000;0;0;0;
TIPX-003;Tip Ex Joyko CT-507;ATK;Tip Ex Joyko Kertas  CT-507;R10;INV;1;Bh;4083;6000;7000;0;0;
TIPX-003;Tip Ex Joyko CT-507;ATK;Tip Ex Joyko Kertas  CT-507;R10;INV;12;Pak;48996;65000;0;0;0;
TIPX-004;Tip Ex Joyko CT-508;ATK;Tip Ex Joyko CT-508;R10;INV;1;Bh;3666;5000;5500;0;0;
TIPX-004;Tip Ex Joyko CT-508;ATK;Tip Ex Joyko CT-508;R10;INV;12;Pak;43992;54000;0;0;0;
TIPX-005;Tip Ex Joyko CT-537;ATK;Tip Ex Joyko CT-537;R10;INV;1;Bh;3666;5000;5500;0;0;
TIPX-005;Tip Ex Joyko CT-537;ATK;Tip Ex Joyko CT-537;R10;INV;12;Pak;43992;54000;0;0;0;
TIPX-006;Tip Ex Joyko JK-101A;ATK;Tip Ex Joyko JK-101A;R10;INV;1;Bh;3000;3500;4000;0;0;
TIPX-006;Tip Ex Joyko JK-101A;ATK;Tip Ex Joyko JK-101A;R10;INV;12;Pak;36000;38000;0;0;0;
TIPX-007;Tip Ex Kenko Pen KE-301;ATK;Tip Ex Kenko Pen KE-301;R10;INV;1;Bh;2300;5000;5500;0;0;
TIPX-007;Tip Ex Kenko Pen KE-301;ATK;Tip Ex Kenko Pen KE-301;R10;INV;12;Pak;27600;54000;0;0;0;
TIPX-008;Tip Ex Pentel Kotak ZL 31-W;ATK;Tip Ex Pentel Kotak ZL 31-W;R10;INV;1;Bh;26666;36000;40000;0;0;
TIPX-008;Tip Ex Pentel Kotak ZL 31-W;ATK;Tip Ex Pentel Kotak ZL 31-W;R10;INV;12;Pak;319992;389000;0;0;0;
TIPX-009;Tip Ex Pentel Pen ZL 62-W;ATK;Tip Ex Pentel Pen ZL 62-W;R10;INV;1;Bh;27083;37000;41000;0;0;
TIPX-009;Tip Ex Pentel Pen ZL 62-W;ATK;Tip Ex Pentel Pen ZL 62-W;R10;INV;12;Pak;324996;400000;0;0;0;
TIPX-010;Tip Ex Re Type;ATK;Tip Ex Re Type;R10;INV;1;Set;5900;8000;9000;0;0;
TIPX-010;Tip Ex Re Type;ATK;Tip Ex Re Type;R10;INV;12;Pak;70800;86500;0;0;0;
TIPX-011;Tip Ex Kenko CT-634;ATK;Tip Ex Kenko CT-634;;INV;1;Bh;4041;5500;6500;0;0;
TIPX-011;Tip Ex Kenko CT-634;ATK;Tip Ex Kenko CT-634;;INV;12;Pak;48492;59500;0;0;0;
TK-001;Tali Kur Merah;ATK;Tali Kur Merah;R11;INV;1;Bks;45000;61000;67500;0;0;
TK-002;Tali Kur Kuning;ATK;Tali Kur Kuning;R11;INV;1;Bks;45000;61000;67500;0;0;
TK-003;Tali Kur Hijau;ATK;Tali Kur Hijau;R11;INV;1;Bks;45000;61000;67500;0;0;
TK-004;Tali Kur Biru;ATK;Tali Kur Biru;R11;INV;1;Bks;45000;61000;67500;0;0;
TK-005;Tali Kur Putih;ATK;Tali Kur Putih;R11;INV;1;Bks;45000;61000;67500;0;0;
TK-006;Tali Kur Hitam;ATK;Tali Kur Hitam;R11;INV;1;Bks;45000;61000;67500;0;0;
TK-007;Tali Kur Orange;ATK;Tali Kur Orange;R11;INV;1;Bks;52000;70500;78000;0;0;
TK-008;Tali Kur Besar hitam;ATK;Tali Kur Besar hitam;R11;INV;1;Bks;45000;61000;67500;0;0;
TK-009;Tali Kur Besar putih;ATK;Tali Kur Besar putih;R11;INV;1;Bks;45000;61000;67500;0;0;
TK-010;Tali Kur Besar orange;ATK;Tali Kur Besar orange;R11;INV;1;Bks;45000;61000;67500;0;0;
TK-011;Tali Kur Besar kuning;ATK;Tali Kur Besar kuning;R11;INV;1;Bks;45000;61000;67500;0;0;
TK-012;Tali Kur Besar merah;ATK;Tali Kur Besar merah;R11;INV;1;Bks;45000;61000;67500;0;0;
TK-013;Tali Kur Besar biru;ATK;Tali Kur Besar biru;R11;INV;1;Bks;45000;61000;67500;0;0;
TONER-001;Toner HP CB 435 (35A);Toner HP;Toner HP CB 435 (35A);R18;INV;1;Bh;975000;1316500;1448500;0;0;
TONER-002;Toner HP 06F Gold;Toner HP;Toner HP 06F Gold;R18;INV;1;Bh;645000;871000;958500;0;0;
TONER-003;Toner HP 05 A;Toner HP;Toner HP 05 A;R18;INV;1;Bh;1150000;1552500;1708000;0;0;
TONER-004;Toner HP 80 A;Toner HP;Toner HP 80 A;R18;INV;1;Bh;1350000;1822500;2005000;0;0;
TONER-005;Toner HP 83 A;Toner HP;Toner HP 83 A;R18;INV;1;Bh;890000;1201500;1322000;0;0;
TONER-006;Toner HP 85 A;Toner HP;Toner HP 85 A;R18;INV;1;Bh;1120000;1512000;1663500;0;0;
TONER-007;Toner HP 11A (6511A);Toner HP;Toner HP 11A (6511A);R18;INV;1;Bh;1025000;1525000;1677500;0;0;
TONER-008;Toner HP 78A;Toner HP;Toner HP 78A;R18;INV;1;Bh;790000;1066500;1173500;0;0;
TONER-009;Toner HP 93A;Toner HP;Toner HP 93A;R18;INV;1;Bh;2950000;3915000;4306000;0;0;
TONER-010;Toner HP 90A;Toner HP;Toner HP 90A;R18;INV;1;Bh;2750000;3575000;3932500;0;0;
TONER-011;Toner HP 17A;Toner HP;Toner HP 17A;R18;INV;1;Bh;860000;1118000;1230000;0;0;
TONER-012;Toner HP 29 X;Toner HP;Toner HP 29 X;R18;INV;1;Bh;3400000;4420000;4862000;0;0;
TONER-013;Toner dataprint 35A;Toner DP;Toner dataprint 35A;R18;INV;1;Bh;275000;405000;445500;0;0;
TONER-014;Toner dataprint 85A;Toner DP;Toner dataprint 85A;R18;INV;1;Bh;275000;405000;445500;0;0;
TONER-015;Toner dataprint 12A;Toner DP;Toner dataprint 12A;R18;INV;1;Bh;250000;405000;445500;0;0;
TONER-016;Catridge Toner HP 278A;Toner DP;Catridge Toner HP 278A;R18;INV;1;Bh;250000;0;0;0;0;
TONER-017;Toner Eprint 85A;Toner E print;Toner Eprint 85A;R18;INV;1;Bh;173436;464000;510500;0;0;
TONER-018;Toner Eprint 35A;Toner E print;Toner Eprint 35A;R18;INV;1;Bh;324000;437500;481500;0;0;
TONER-019;Toner Eprint;Toner E print;Toner Eprint;R18;INV;1;Bh;250000;350000;385000;0;0;
TONER-020;Toner Catridge 325 LBP6000;Catridge Canon;Toner Catridge 325 LBP6000;R18;INV;1;Bh;867000;1170500;1288000;0;0;
TONER-021;Toner Catridge FX - 9;Catridge Canon;Toner Catridge FX - 9;R18;INV;1;Bh;850000;1147500;1262500;0;0;
TONER-022;Toner Cartridge 416 Canon Magenta;Catridge Canon;Toner Cartridge 416 Canon Magenta;R18;INV;1;Bh;850000;1147500;1262500;0;0;
TONER-023;Toner Cartridge 416 Canon Yellow;Catridge Canon;Toner Cartridge 416 Canon Yellow;R18;INV;1;Bh;850000;1147500;1262500;0;0;
TONER-024;Toner Cartridge 416 Canon Cyan;Catridge Canon;Toner Cartridge 416 Canon Cyan;R18;INV;1;Bh;850000;1147500;1262500;0;0;
